1,0,-0.4409,-0.44651,0.6613,0.64722,0,0,0.73458,-0.43088,0,-0.36742,0,0.4173,0.51009,0,0,0.6276,0.72057,0.62629,0.60652,0.65095,0.59793,0,0,0,0,0,0,0,0.76498,0,0,0,0.4368,0,0,0,0.52442,0,0.52823,0,0.59393,0.3503,0.49433,0.72049,-0.37348,0,-0.58052,0,0,-0.46741,0,0,0,0.61014,0,0.36614,-0.62584,-0.65547,0,0,0.35761,0.40755,0,0.33938,0,0,0,0,-0.44843,0,0.41513,-0.73152,-0.3637,0,0,0,0.50638,0,0,0,0.63646,0,0,0,0,0,0.65366,0,0,0,0,0,0.45296,-0.39124,0.36783,0.48273,0,0,0.70781,-0.51395,0,0,0,0,0,0.4143,-0.73397,0,0,-0.34915,0,0.39581,0,0.47226,0,0,-0.33875,-0.49878,-0.38719,0,-0.5598,0.7723,0,0,0,-0.70655,-0.4433,0,0,0,0,0,-0.52275,0,0.46607,0,0,0.41452,0.42809,0,0,0,0.47823,-0.46951,0.57584,-0.52234,0,0,0.439,0,0,0.48083,0,0,0,0,-0.47752,-0.51196,0,0,0.52996,0.52164,0.49173,0.41967,0.82375,0.35601,-0.4397,-0.45311,-0.41368,0,0,-0.60078,0,-0.68035,0,-0.52811,0,0,0,0.53157,-0.36644,0,0,0.4431,0,0.51609,-0.34307,0,0,0,-0.72393,-0.46772,0,0,0.61819,-0.40332,0,0,0,0,0,0,0,0,0,0.4018,0,-0.5433,0,0,-0.57387,0,-0.71425,0,-0.62753,0,0.57996,0,0,0,0,0,-0.93208,0,0,0,0,0,-0.49668,0,-0.35183,0,0,0,0,0,0,-0.60866,-0.50888,-0.37366,0,0,-0.39336,-0.615,0,0,0,0,0,0,-0.50433,0,0.67632,0,0,0,0,0.36193,0,-0.67836,-0.62617,0.58743,0,-0.44002,0.80376,0.37602,0.61203,0,0.36569,0,0,0,-0.35431,0,0,0,0,0.54692,0.50351,0.34804,0,0.44856,-0.65441,-0.55528,-0.68144,-0.36202,-0.55736,0.51603,0,0,0,-0.44008,-0.42319,-0.75094,0.45219,0,-0.37842,-0.52857,-0.39735,0,0,-0.43305,0,0.41048,0.5832,0,0,0.38325,0,0,0.51236,0,0,0.37869,0,0,0,0,0,0,0,0,-0.43257,-0.5272,-0.44332,0,0.53041,0.51145,0,0
0,1,0.34012,0.45571,0,0.49571,0,0.34438,0,0,0,0,0,0,0,0,-0.3701,0.35006,0,0,0,0,0,0,0,0.44534,0,0.49752,-0.59886,-0.36633,0,-0.49583,0,-0.52659,0,0,0,0,0,0.37806,0.51419,0.66448,0,0,0,0.42695,-0.69293,0,0,-0.48313,0.41398,0,-0.42315,0,-0.50146,0,0,0,0,-0.56049,0,-0.51737,0.37876,0,0,-0.45045,0,0.52129,-0.4321,-0.60624,-0.37189,0,0,0,0,0,0,0,0,0,-0.45776,0,0,-0.3556,0,0,0,0,0,0.54674,0.41503,0,-0.74746,0,0,0,0,0,0,-0.34442,0,0,-0.60398,0.38863,0,0,0,0.63484,0,0,0,0.37797,0.63259,0,-0.71022,0,0.67366,0,0,-0.48679,-0.53988,-0.47468,0,0,0,0,0,0,0,0.42886,0,0.42026,0,0,0,0,0,0.58288,0,-0.40344,0,0.75797,0,0,0,-0.57113,0,0,-0.77036,0.49178,0,0.66083,-0.39507,0.52401,-0.70917,0,0,0,0,0,0.39633,-0.38485,0,0,-0.36835,-0.47479,0,0.84386,0,0,-0.80606,0,-0.48689,0,0,0,0,0,0.41079,-0.4206,0.40199,0,0,0,-0.58445,0.51501,0,0,0,0,0,-0.47129,-0.38575,0,0,0,0,0,0,0,0,0,0,0,0,0.48636,0,0.76756,0.43068,0,0.33985,0,-0.61059,0,-0.56562,0,0,0,0,0.40862,0,-0.57415,0,0,-0.36932,0,0,-0.45058,0.47766,0,-0.44933,-0.64647,0,0,-0.39473,0,0,0,-0.54458,-0.35239,-0.43813,0,-0.33923,0,-0.75132,-0.60453,0,0,0,-0.41621,0,0,0,-0.40698,0,0,0,0,-0.55041,0,-0.57323,-0.37811,0,0.34728,0,-0.47374,0,0.48169,0,0,-0.48564,0.39686,0,0,0,0,0,0.37934,-0.34667,0,-0.50814,0,0.4095,0,-0.48585,0,-0.52155,-0.41237,0,0,0.43847,0.76722,0,0,0,0,0,0.51054,-0.58745,0.34154,0,0,0,0,0,0,0,0,0,0.49744,-0.49622,-0.55323,0,0.46488,0,0.68586,0,0.74659,0,0.37741,0,-0.53968,0,0,0,0,0,-0.4632,0,0,0,-0.41857
-0.4409,0.34012,1,0.77588,0,0,-0.37453,0,-0.5049,0,0.34879,0,-0.35718,0,0,0,0,0,-0.55843,0,-0.45783,-0.40107,0,0,0.40585,0.47342,0.56889,0.6861,0,-0.37535,0,0,0.51537,0,-0.40373,0.68417,0.40337,0.34437,0,0,0,0.35893,-0.40874,-0.54727,0,0,0,0,0,0.39642,0,0,0,0,-0.3878,0,0,0,0,0,0,-0.54099,-0.43001,0,-0.44534,-0.51316,-0.45407,0.40502,0,-0.52336,0,0,0,0,0,0,0,0.38909,-0.59448,0,-0.66576,0,-0.73351,-0.64519,0,0,0,0,-0.46665,0.3858,0,0,-0.371,0.37174,-0.42137,0,0,0,0,-0.56693,-0.34638,0,0,0,0,0,0,0,0.61955,0,0,0.42274,0.36661,0,-0.49953,-0.40854,0.46705,0,0,0,0,0,0,0,0,0.6161,0,0.41521,0,0.36886,0.37204,0,0.40893,0,0,0,0,0,0,-0.46288,0,0,0,0.54062,-0.39749,0.48253,0,0.41112,0,0,0,0,0,0,0,0,0.34559,0,0,0,0.357,0,-0.41992,0,-0.36434,-0.36371,0,0.52344,0.67482,0.74377,-0.399,0.36514,-0.42478,0,0,0.75425,0,0.85138,0.71028,0,0,0,0.44128,0,0,0.43455,0,0,0,0.55713,0,0.38365,0.39509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53923,0.54104,0,0.56006,0,0,0,0,0,0,0,0,0.57035,0,0,0,0,0,-0.58727,0,0,0,0,0,-0.34106,-0.42654,0,0,-0.55805,0.38811,0,0,0.52577,0,0,0,0,0,0,0,0,-0.5082,0,0,0,0,0,-0.42907,0.6267,0,0.41774,-0.51426,-0.64793,0,0,0.36246,-0.46527,0,0,-0.73742,0,0,0,-0.45471,0.40875,0,0,0,0,-0.44749,0,-0.49482,-0.37684,-0.41438,0,0.37362,-0.3998,0,0,0,-0.4223,0,-0.54969,0,0.55113,0,0.39512,0,0.67577,0,0,0,0.56553,0,0,0,0,0.7027,-0.35161,0,0,0.51494,0,-0.6546,0,0,0.38875,-0.43591,0,0,0,0,0,0.52504,0,0,-0.37277,0,0.33891,0.35469,-0.34635,-0.63025,0,0,0
-0.44651,0.45571,0.77588,1,0,0,-0.45996,0,-0.59937,0.56788,0,0,0,-0.54118,0,0,0,-0.35679,-0.52298,0,-0.60684,-0.73599,-0.44486,0,0.48108,0.4196,0.42423,0.48947,0,-0.682,-0.45776,0,0,0,-0.43678,0.59613,0,0.39108,0,0,0,0.44722,-0.46019,0,0,0,0,0,0.41844,0,0.4782,0.50769,-0.43346,0,-0.54895,-0.39657,0,0,0.66913,0,-0.66388,-0.47442,0,-0.46483,0,0,0,0.52023,0,-0.55619,0,0,0,0.38518,0,0,0,0,-0.59218,0,0,0,-0.75926,-0.48553,0.55024,0,0,0.38506,-0.76271,0.54698,0,0,-0.64234,0,-0.37375,0,-0.43045,0,0,0,0,0,-0.3748,0.35718,0,0,0,0.35824,0.88645,0,0,0.77664,0,-0.5722,-0.56303,-0.58891,0.52125,0,0,0,0,0,0,-0.52501,0.63226,0.63517,0,0.52635,0,0.34613,0,0,0.48276,0.56648,0.56782,0,0,0.54164,0,-0.72013,-0.75899,0,0,0.69306,0,0,-0.43054,0.40965,0,0,0,0.47458,0,0,0,0,0,0.49551,0,0.45197,0.59724,0,0,0,-0.53391,-0.38014,0,0.45493,0.5744,0.83973,0,0.57855,0,0,-0.33921,0.73759,0,0.60729,0,0,0,-0.70782,0,-0.36511,-0.49842,0,-0.42442,-0.4552,0,0.47337,0,0,0,0,0,0,0,0.57091,0,0,-0.50384,0,0,0,-0.37727,0,-0.40516,0.4258,0,0,0,0,0,0,0,0,0.38007,0,-0.48242,0,0,0,0,-0.41522,0.40771,0,0,0,0,-0.38115,0,-0.52841,0,0.40994,0,-0.56081,0,0,0,0.36536,0,0,0,0,0,0,0,0.40896,-0.69154,-0.35408,0.51772,0,0.70722,0,-0.72013,0.45691,0.43794,0,-0.43663,-0.69319,-0.5126,0,0.61164,0,0,0,-0.74064,0.43738,-0.61768,0,-0.65548,0,0,0,0,0,0,0.58724,0,-0.60424,-0.76465,-0.48071,0,0,0,0.57989,0,0,0,-0.41046,0.51523,0.6649,0.44933,0.43644,0.53991,0.80289,0,0,0,0.76197,0.40032,0.38343,0,0.39009,0,-0.68331,-0.68514,0,0,0.47499,0,0,-0.3491,0.47703,0,0,0,0.50519,0,0.39668,0,0,0,0,0,0.55494,0.64226,0,-0.4305,0,-0.38584,0
0.6613,0,0,0,1,0.90413,0.43653,0.51541,0.38785,0,0.54548,-0.76357,0,0,0,0.51267,0,0.78498,0.57397,0.71646,0,0.77804,0.64389,0.45021,0,0.56926,0,0.57981,0,0.40614,0.855,0,0,0,0.58673,0.39067,0.70453,0.4054,0.87107,0.82605,0,0.34825,0.62995,0,0.69146,0.77661,0,0.55212,-0.74197,0,0,-0.34415,0,0,0,0.76265,-0.76976,0,-0.61794,-0.64594,0,0,0,0,-0.70671,0,-0.7229,0,0,0,0,0.59441,0.7636,-0.51384,-0.49471,0,0,0.40399,0.53734,0,-0.47099,0,0,0,0,0.4148,0.33839,0,0.61923,0,0.48156,0.66841,0,0,0.47489,-0.63682,0.48353,0,0,0,0.39392,0,0,0,0.40368,0.59504,0,0,-0.43209,0.41329,0.59955,0,0,0.36971,0,0.43318,0,-0.34208,-0.72167,-0.59715,0,0,-0.51329,0.73524,-0.5625,0,0,0,-0.56753,0,0,0,0,0,-0.66194,0.36387,0,0,0.49721,0.35227,0.45524,0,0,0,0.56102,0,0.53248,-0.43914,-0.53399,0,0.75133,0,-0.37928,0,0,0.44508,0.5037,0,0,0,0,-0.68049,0,0.83152,0,0,0.83794,0.43783,0,0,-0.44629,0,0,-0.71027,0.35881,0,0,0,0.48554,0.44933,0.38834,0.46902,0,0.36829,0.45458,0.57746,0.38527,0.5638,0,0,-0.43975,0,-0.63725,0,0,0.46788,0.60825,-0.65404,0.5349,0.46646,0,0,0,0.49103,0,0,0.35286,0.50508,0.57321,-0.85963,0,0,-0.39797,0.56233,-0.83533,0,-0.56774,-0.60773,0.54859,0.54906,-0.37497,-0.51503,-0.73094,0,-0.75668,-0.69015,0.57116,-0.51683,0,0,-0.81272,0,-0.60242,0,0,0,0,0.55371,0,0,-0.6565,0,0,0,0,-0.61235,-0.61791,0,0,0,0,0,-0.64745,-0.58086,0.6616,0,0,0,0,0,0,-0.59823,-0.3486,0,0,-0.50725,0.53309,0,0.67451,0,0.53524,0.7768,0,0,-0.52922,0,-0.43308,-0.38668,0,0.54824,0.60735,0.46184,0.58242,0,-0.73927,-0.34824,-0.46652,0,-0.59882,0,-0.39433,0,0,0,-0.51621,0,0,0.41701,-0.36723,0,0,0,0.60618,-0.58235,0.47518,0.35048,0.60274,0,0.67067,0.47924,0,0,0.43098,0,-0.43296,0,0,0,0,0,0,0,0,0,-0.65316,-0.64303,0,-0.45582,0,0.38408,0.44123,-0.44869
0.64722,0.49571,0,0,0.90413,1,0,0.55572,0.36594,0,0.45883,-0.73191,0,0,0,0.50173,-0.39115,0.78752,0,0.75892,0,0.60452,0.63482,0.36694,0,0.61423,0,0.64848,0,0,0.8241,0,0,0,0.55545,0.45971,0.64634,0.52447,0.88853,0.84707,0.34432,0.50982,0.37004,0,0.55296,0.66543,-0.34467,0.36041,-0.77684,0,0,0,0,0.50598,0,0.65512,-0.66991,0.35622,-0.54648,-0.74102,0,-0.51707,0,0,-0.79463,0,-0.76887,0,0,-0.35963,0,0.38926,0.74929,-0.48459,-0.64031,0,0,0.53443,0,0,-0.65225,0,0,0,0,0.38687,0.40492,0,0.52898,0,0.35148,0.44559,0,0,0,-0.5391,0,0,0,0,0.40486,0,0,0,0.4684,0.6066,0,0.36314,-0.3525,0,0.51787,0,0.54706,0,0,0,0.40578,0,-0.55049,-0.5786,0,0,-0.35379,0.67223,-0.43712,0,0,0,-0.45591,0.39063,0.52977,0,0,0,-0.5716,0,0,0,0,0,0.35171,0.34158,0,0,0.35864,0,0,0,-0.61551,0.34312,0.67724,0,-0.55702,0,0,0,0.38066,0,0,0,0,-0.64955,0,0.78862,0,0,0.79439,0.5932,0,0,-0.58779,0,0,-0.55067,0,0,0,0,0.54607,0,0.44539,0.37283,0,0.43447,0,0.70497,0,0.56499,0,0,0,0,-0.564,0,0,0.61408,0.61261,-0.55181,0.54311,0.38525,0,0,0,0.62666,0,0,0,0.75488,0.61994,-0.75835,0.37389,0,-0.65382,0.68149,-0.94905,0,-0.42339,-0.5579,0.57325,0.7707,0,-0.48498,-0.5922,0,-0.75377,-0.80737,0.63021,-0.63963,0.38861,0,-0.84662,0,-0.74458,0,0,0,0.35084,0.43253,0,0,-0.64121,0,0,0,-0.46951,-0.55533,-0.50476,0,0,0,0,0,-0.5554,-0.66853,0.57884,0,0,0,0,0,0,-0.72061,0,0,0,-0.64238,0.40878,0.3733,0.58612,0,0,0.80474,0,0,-0.64605,0,-0.40451,0,0,0.4385,0.42562,0,0.70718,0,-0.74642,-0.36917,-0.49298,-0.44593,-0.48057,0,-0.39715,0.40706,0,0,0,0,0,0.61572,-0.44239,0,0,0,0.40658,-0.73815,0.46749,0,0.494,0,0.54144,0.6427,0,0,0,0,-0.61193,0.39816,0,0.39128,0,0.41148,0,0,0,0,-0.36722,-0.41406,0,-0.40132,0,0,0,0
0,0,-0.37453,-0.45996,0.43653,0,1,0,0.41597,0,0.36554,0,-0.36804,0.37189,0,0,0,0,0.6137,0,0,0.56244,0,0,0.49692,0,0,0,0,0.63651,0.34676,0,0,0.79035,0.44418,0,0.40306,0,0,0,0,-0.50869,0.50799,0.52384,0,0,0,0.3785,0,0.39331,-0.77057,-0.52392,0.62143,0,0.58252,0.70168,0,0,0,0,0,0.63498,0,0.44877,0,0.56349,0,-0.65742,0,0.6225,0,0,0,0,0,-0.49992,0,0,0.75499,0.36837,0.4329,0,0.49961,0.74473,0,0,0,0,0,0,0,0.61484,0.4009,0.3927,0.50313,-0.46562,0,0,0,0,0,-0.36538,0.85345,0,0.4194,0,-0.44106,0,0,0.57782,0,0,-0.54342,0,0,0,0,0,-0.38276,0,0,0.71154,0,0.67143,0,-0.52975,0,0,0,0,0,-0.51513,0,-0.34961,-0.45361,0,0,0,0.64128,0.55126,0,-0.5014,0,0,0.57442,0,0.65196,-0.75644,0,0,0.47675,-0.46448,0.35676,0,0.69605,0.66659,0.42175,0,0,0,-0.54227,-0.52641,0.41949,0.43971,0.36986,0.50229,0.37039,-0.40201,-0.34648,-0.52411,0.40212,0,0.73238,0,0.35522,0,0,0,0,0.61285,-0.35231,0,0,0,0.50027,0,0,0.34557,0,0,0,0,0,0,0.42919,0,0,0,0,0.6946,0,0,0,0,0,-0.39674,0,-0.42003,0,-0.48545,0,0,0,0,0,0,-0.67149,-0.75756,0.533,0,-0.34356,0,-0.34755,0,0,0,0,0.37233,0,0.36149,0,0.62906,0,-0.42503,0,0,0,0,0.38223,0,0,-0.46867,0,0,0.47411,0,0,0,0.67681,0.56176,0,0,-0.41792,0,0,-0.45512,0,0,0.51268,0.59126,0,0,-0.36908,0,0,0,0.4469,-0.4672,0,0,0.53392,0,-0.6532,0,0,0.57362,0,-0.53724,0,0,0.53885,0,0,0,0,0,0,0.5967,0,0.58122,0,-0.52654,0,-0.40237,-0.45801,0,0,-0.53292,0.34962,-0.40119,0,-0.6004,0.67625,0,0,0.37899,0,-0.46038,0,0,0,0,0.62234,-0.39967,0.46075,0,0,-0.5215,0.5046,0,0.34473,0.4248,0,0,-0.38882,0,-0.53652,0,0,0.46805,0.40393,0
0,0.34438,0,0,0.51541,0.55572,0,1,0,0.36794,0.34168,-0.45392,0,-0.48897,-0.36574,0,0,0.38494,0,0,0,0,0,0,0.58977,0.59169,0,0.58622,0,0.50872,0.35087,0,0,0,0.43137,0.48805,0.74938,0.5014,0.54919,0.78732,0,0,0,-0.39236,0,0,-0.453,0,-0.48541,0,0,0,0,0.41459,-0.50923,0.4179,-0.48634,0,0,0,0,0,0.49901,0,-0.57987,-0.44563,-0.47635,0,0,0,0.50683,0,0.61495,0,0,0,0,0.51645,0,0,-0.34695,-0.36625,0,0,0,0,0,-0.44837,0,0,0,0,-0.36455,0,0.37642,-0.38909,0,0,0,0,0.36558,0,0,0,0.57431,0.70072,0,0,0,0.51792,0,0,0,0,0,0.40749,0.71411,0,0,0,0.33902,0,0,0,0,0,0.36481,0.36935,0,0.75016,0,0,0,0,0,0.46508,0,0,0,0,0,0.54802,0,0.41853,0.36702,0,0,0,-0.3646,0.88123,0,0.37183,0,0,0,0,0,0,0.39775,0,0,-0.52434,0,0,-0.55926,-0.45004,0.34428,0,0,0,0,0,0,0,0,0,0,0.34214,0.36818,0,0,0,0,0,0,0,0,0.37242,0.55459,0.67969,0,-0.42568,0,0,0,0.35612,0,0,0,0.66194,0,0,0,0.56514,0,0.36814,0,0,0,-0.5366,0.42338,0,-0.54076,0,0,0,0,-0.46372,0.37234,0.5134,-0.55398,-0.36625,-0.43937,0,0,-0.37763,0.73714,-0.3838,0,0,-0.55272,0,0,0.5302,0,0,0,0,0,0.34989,-0.37595,0.35573,0,0.46152,0,0,0,0,0,0,0.35205,0,0,-0.62806,0,0,0,0,-0.36583,0,0,0,0,0,0.37824,-0.45361,0,0,0,0.62769,0,0.45755,-0.43485,-0.66605,-0.63156,0,0,0,-0.43661,0,0,0.38392,0.85601,0,0,0,0,0,0,0,0,0,0.56163,0,0,0,0,0,0,0.36724,0,0,0,0,0,0,0,0.40864,0.34773,0.52242,0,-0.44304,0,0,-0.34673,0,0,0.37106,0.50662,0,0,-0.40445,0,0.39775,0,0,0,0,0,0,-0.37331,0
0.73458,0,-0.5049,-0.59937,0.38785,0.36594,0.41597,0,1,0,0,0,0,0.42173,0.43324,0.59864,0,0.55671,0.42538,0.35271,0.83212,0.73098,0.82683,0,0,0,-0.34648,-0.38356,0,0.36715,0.7218,0,0,0.3445,0.64511,0,0,0,0.46262,0,0.59587,0,0,0,0,0.37432,0,0,-0.57778,0,-0.65122,-0.41882,0.41197,0,0.52986,0.73668,0,0,-0.66035,0,0,0.40284,0.38472,0.52499,0,0.50246,0,-0.61712,0,0,0,0,0.35777,-0.69364,-0.50379,0,0,0,0.44878,0.49108,0,-0.45811,0.9307,0.3663,-0.35232,0,0,0,0.43568,-0.48818,0,0,0,0,0,-0.54687,0,0,0,0,0.5645,-0.51321,0,0,0.49406,0,-0.48327,0,-0.74186,0,0,-0.74971,0,0,0,0.43655,0,0,-0.3649,-0.4717,0,0,-0.5281,0.69191,0,-0.74756,-0.37932,-0.77657,-0.48231,0,0,0,0,-0.63563,-0.59413,-0.37933,0,0,0.49741,0,0.36396,0,0,-0.66834,0.4583,0,0.52075,-0.71373,0,0,0.41808,-0.40348,0,0.43946,0.34111,0.49301,0,0,0,-0.52415,-0.5354,0,0.568,0.38622,0.51066,0.53351,0.69942,0,-0.34828,-0.37437,0,0,0.49019,0,0.6439,-0.55373,0.51646,-0.41097,0,0,0,0.76362,0,0.42599,0.3722,0,0.51456,0.81972,0,0,0,0,0,0,0,0.56506,0.70556,0,0.52136,0,0.43336,0,0.53591,0.50983,0.60451,0,0.42857,0,0,-0.38218,0,0.4286,0,0,-0.34051,-0.38505,-0.53778,0,0.56416,0,0,0,0,0,-0.59697,0,0,0,0,0,0,0.63424,0,-0.46923,0,0.37516,-0.3905,0,0,-0.3796,0,0,0.38244,0,0,0,0,0,0.42303,0.47688,0,0,-0.54319,0,0.42542,-0.49479,-0.33984,0,0,0.47593,0.51308,0,-0.88624,0,0,-0.36873,0.63499,0,0.65378,0,0,0,-0.36502,0,-0.42047,0,0,-0.3954,0,0,0.6354,0,0,0.68596,-0.41329,-0.7131,0,0,-0.49792,0.67994,0,-0.52753,0,-0.7815,-0.62206,-0.74647,0.53005,0,0,-0.71258,-0.70523,-0.51832,0,-0.36659,0,0,0.42382,0,0,0,0,0,0.6792,-0.6775,0,0,0.46069,-0.38948,0,0,0,0.45921,0,0,0,0,-0.6111,0,0,0.49694,0,0.44822
-0.43088,0,0,0.56788,0,0,0,0.36794,0,1,0,0,0.51077,-0.83486,0,0,-0.53178,0,-0.48799,-0.53491,-0.35616,-0.37749,0,0.38936,0.41238,0,0,0,-0.4676,0,0,0,0,0,0,0.36693,0,0.56032,0,0,0,0,-0.36735,0,0,-0.40208,0,0,0,0,0.41796,0.64021,0,0.47217,-0.52889,0,0,-0.70737,0.71067,0.47895,-0.53054,0,0,-0.77865,0,0,0,0.50943,0.5762,0,0.44308,0,0,0.5665,0,0.64656,0,0,0,0.4605,0,0,0,0,0.37778,0,0,0.40975,-0.62312,0,-0.42587,0,-0.64613,-0.426,0,0.39017,-0.65774,0,0,0,-0.34867,0,0,0.63774,0,0,0,0.39083,0.70687,0,0,0.39772,0,-0.60033,-0.47374,-0.45073,0.52794,0,0,0,0,0,0.63496,-0.39787,0.35099,0,0,0.62569,0.58766,0.4865,0,0.4647,0,0.64752,0,0,0,0.38361,0,-0.78195,-0.77519,0,0,0.4759,0,0,-0.61237,0,0,0,0,0.49677,0,0,0,0,0,0,0.5596,0.44494,0.57104,0,0,-0.42633,-0.81273,-0.52372,0,0,0.36233,0.44006,0,0.61335,0,0.59083,0,0.68811,0,0.36417,0,0,0,-0.46398,0,0,-0.5441,0,0,0,0.41268,0.51855,0,0,0,0,0,0,0,0.37637,0,0,0,0.54251,0,0,0,0.53358,0,0,-0.37269,0,0,0,0,0,0,-0.35093,0.53646,0,-0.3889,0,0,0,0,-0.5915,0.5656,0,0,0,-0.3441,-0.71483,0,-0.3503,0,0.39977,0.45079,-0.54969,0.38366,0,0,0,0.37906,0.46651,-0.50102,0,0,0.57989,0.6297,0,0,0,0.56938,0,0.6302,0,-0.62414,0,0.74835,0,-0.48916,0,0,0,0.53627,0,0.56992,0,-0.41158,0,-0.40896,0.78141,-0.45368,0,0,0,0,-0.46173,0,0.65745,0,-0.60701,-0.48952,-0.51534,0.40764,0,0,0.38878,0,0,0.60643,0,0,0,0.59991,0,0.41991,0.66109,0,0,0,0.7515,0,0,0,0,0,-0.80772,-0.79383,0.64595,0,0.39342,0,-0.61839,-0.44442,0,0,0,0,0.42485,0.47714,0.41463,0,-0.51794,-0.68334,0.44703,0,0.56947,0.70919,0,-0.43674,-0.39449,-0.65336,0
