1,0,0,0,0.6613,0.64722,0,0,0.73458,0,0,0,0,0,0,0,0,0.6276,0.72057,0.62629,0.60652,0.65095,0,0,0,0,0,0,0,0,0.76498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72049,0,0,0,0,0,0,0,0,0,0.61014,0,0,-0.62584,-0.65547,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.73152,0,0,0,0,0,0,0,0,0.63646,0,0,0,0,0,0.65366,0,0,0,0,0,0,0,0,0,0,0,0.70781,0,0,0,0,0,0,0,-0.73397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7723,0,0,0,-0.70655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82375,0,0,0,0,0,0,-0.60078,0,-0.68035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.72393,0,0,0,0.61819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.71425,0,-0.62753,0,0,0,0,0,0,0,-0.93208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.60866,0,0,0,0,0,-0.615,0,0,0,0,0,0,0,0,0.67632,0,0,0,0,0,0,-0.67836,-0.62617,0,0,0,0.80376,0,0.61203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65441,0,-0.68144,0,0,0,0,0,0,0,0,-0.75094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66448,0,0,0,0,-0.69293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.60624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.74746,0,0,0,0,0,0,0,0,0,-0.60398,0,0,0,0,0.63484,0,0,0,0,0.63259,0,-0.71022,0,0.67366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75797,0,0,0,0,0,0,-0.77036,0,0,0.66083,0,0,-0.70917,0,0,0,0,0,0,0,0,0,0,0,0,0.84386,0,0,-0.80606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76756,0,0,0,0,-0.61059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.64647,0,0,0,0,0,0,0,0,0,0,0,0,-0.75132,-0.60453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68586,0,0.74659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0.77588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6861,0,0,0,0,0,0,0,0.68417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.66576,0,-0.73351,-0.64519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67482,0.74377,0,0,0,0,0,0.75425,0,0.85138,0.71028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6267,0,0,0,-0.64793,0,0,0,0,0,0,-0.73742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67577,0,0,0,0,0,0,0,0,0.7027,0,0,0,0,0,-0.6546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.63025,0,0,0
0,0,0.77588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.60684,-0.73599,0,0,0,0,0,0,0,-0.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66913,0,-0.66388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.75926,0,0,0,0,0,-0.76271,0,0,0,-0.64234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88645,0,0,0.77664,0,0,0,0,0,0,0,0,0,0,0,0,0.63226,0.63517,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.72013,-0.75899,0,0,0.69306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83973,0,0,0,0,0,0.73759,0,0.60729,0,0,0,-0.70782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.69154,0,0,0,0.70722,0,-0.72013,0,0,0,0,-0.69319,0,0,0.61164,0,0,0,-0.74064,0,-0.61768,0,-0.65548,0,0,0,0,0,0,0,0,-0.60424,-0.76465,0,0,0,0,0,0,0,0,0,0,0.6649,0,0,0,0.80289,0,0,0,0.76197,0,0,0,0,0,-0.68331,-0.68514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64226,0,0,0,0,0
0.6613,0,0,0,1,0.90413,0,0,0,0,0,-0.76357,0,0,0,0,0,0.78498,0,0.71646,0,0.77804,0.64389,0,0,0,0,0,0,0,0.855,0,0,0,0,0,0.70453,0,0.87107,0.82605,0,0,0.62995,0,0.69146,0.77661,0,0,-0.74197,0,0,0,0,0,0,0.76265,-0.76976,0,-0.61794,-0.64594,0,0,0,0,-0.70671,0,-0.7229,0,0,0,0,0,0.7636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61923,0,0,0.66841,0,0,0,-0.63682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.72167,0,0,0,0,0.73524,0,0,0,0,0,0,0,0,0,0,-0.66194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75133,0,0,0,0,0,0,0,0,0,0,-0.68049,0,0.83152,0,0,0.83794,0,0,0,0,0,0,-0.71027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.63725,0,0,0,0.60825,-0.65404,0,0,0,0,0,0,0,0,0,0,0,-0.85963,0,0,0,0,-0.83533,0,0,-0.60773,0,0,0,0,-0.73094,0,-0.75668,-0.69015,0,0,0,0,-0.81272,0,-0.60242,0,0,0,0,0,0,0,-0.6565,0,0,0,0,-0.61235,-0.61791,0,0,0,0,0,-0.64745,0,0.6616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67451,0,0,0.7768,0,0,0,0,0,0,0,0,0.60735,0,0,0,-0.73927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60618,0,0,0,0.60274,0,0.67067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65316,-0.64303,0,0,0,0,0,0
0.64722,0,0,0,0.90413,1,0,0,0,0,0,-0.73191,0,0,0,0,0,0.78752,0,0.75892,0,0.60452,0.63482,0,0,0.61423,0,0.64848,0,0,0.8241,0,0,0,0,0,0.64634,0,0.88853,0.84707,0,0,0,0,0,0.66543,0,0,-0.77684,0,0,0,0,0,0,0.65512,-0.66991,0,0,-0.74102,0,0,0,0,-0.79463,0,-0.76887,0,0,0,0,0,0.74929,0,-0.64031,0,0,0,0,0,-0.65225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.61551,0,0.67724,0,0,0,0,0,0,0,0,0,0,-0.64955,0,0.78862,0,0,0.79439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70497,0,0,0,0,0,0,0,0,0,0.61408,0.61261,0,0,0,0,0,0,0.62666,0,0,0,0.75488,0.61994,-0.75835,0,0,-0.65382,0.68149,-0.94905,0,0,0,0,0.7707,0,0,0,0,-0.75377,-0.80737,0.63021,-0.63963,0,0,-0.84662,0,-0.74458,0,0,0,0,0,0,0,-0.64121,0,0,0,0,0,0,0,0,0,0,0,0,-0.66853,0,0,0,0,0,0,0,-0.72061,0,0,0,-0.64238,0,0,0,0,0,0.80474,0,0,-0.64605,0,0,0,0,0,0,0,0.70718,0,-0.74642,0,0,0,0,0,0,0,0,0,0,0,0,0.61572,0,0,0,0,0,-0.73815,0,0,0,0,0,0.6427,0,0,0,0,-0.61193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6137,0,0,0,0,0,0,0,0,0,0,0.63651,0,0,0,0.79035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.77057,0,0.62143,0,0,0.70168,0,0,0,0,0,0.63498,0,0,0,0,0,-0.65742,0,0.6225,0,0,0,0,0,0,0,0,0.75499,0,0,0,0,0.74473,0,0,0,0,0,0,0,0.61484,0,0,0,0,0,0,0,0,0,0,0.85345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71154,0,0.67143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64128,0,0,0,0,0,0,0,0.65196,-0.75644,0,0,0,0,0,0,0.69605,0.66659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73238,0,0,0,0,0,0,0.61285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.67149,-0.75756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6004,0.67625,0,0,0,0,0,0,0,0,0,0.62234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74938,0,0,0.78732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70072,0,0,0,0,0,0,0,0,0,0,0.71411,0,0,0,0,0,0,0,0,0,0,0,0,0.75016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67969,0,0,0,0,0,0,0,0,0,0.66194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.62806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62769,0,0,0,-0.66605,-0.63156,0,0,0,0,0,0,0,0.85601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.73458,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.83212,0.73098,0.82683,0,0,0,0,0,0,0,0.7218,0,0,0,0.64511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.65122,0,0,0,0,0.73668,0,0,-0.66035,0,0,0,0,0,0,0,0,-0.61712,0,0,0,0,0,-0.69364,0,0,0,0,0,0,0,0,0.9307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.74186,0,0,-0.74971,0,0,0,0,0,0,0,0,0,0,0,0.69191,0,-0.74756,0,-0.77657,0,0,0,0,0,-0.63563,0,0,0,0,0,0,0,0,0,-0.66834,0,0,0,-0.71373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69942,0,0,0,0,0,0,0,0.6439,0,0,0,0,0,0,0.76362,0,0,0,0,0,0.81972,0,0,0,0,0,0,0,0,0.70556,0,0,0,0,0,0,0,0.60451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.88624,0,0,0,0.63499,0,0.65378,0,0,0,0,0,0,0,0,0,0,0,0.6354,0,0,0.68596,0,-0.7131,0,0,0,0.67994,0,0,0,-0.7815,-0.62206,-0.74647,0,0,0,-0.71258,-0.70523,0,0,0,0,0,0,0,0,0,0,0,0.6792,-0.6775,0,0,0,0,0,0,0,0,0,0,0,0,-0.6111,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,-0.83486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64021,0,0,0,0,0,-0.70737,0.71067,0,0,0,0,-0.77865,0,0,0,0,0,0,0,0,0,0,0,0.64656,0,0,0,0,0,0,0,0,0,0,0,0,-0.62312,0,0,0,-0.64613,0,0,0,-0.65774,0,0,0,0,0,0,0.63774,0,0,0,0,0.70687,0,0,0,0,-0.60033,0,0,0,0,0,0,0,0,0.63496,0,0,0,0,0.62569,0,0,0,0,0,0.64752,0,0,0,0,0,-0.78195,-0.77519,0,0,0,0,0,-0.61237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.81273,0,0,0,0,0,0,0.61335,0,0,0,0.68811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.71483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6297,0,0,0,0,0,0.6302,0,-0.62414,0,0.74835,0,0,0,0,0,0,0,0,0,0,0,0,0.78141,0,0,0,0,0,0,0,0.65745,0,-0.60701,0,0,0,0,0,0,0,0,0.60643,0,0,0,0,0,0,0.66109,0,0,0,0.7515,0,0,0,0,0,-0.80772,-0.79383,0.64595,0,0,0,-0.61839,0,0,0,0,0,0,0,0,0,0,-0.68334,0,0,0,0.70919,0,0,0,-0.65336,0
